Date,Symbol,Open,High,Low,Close,Volume,Price,Log_Volume,Volatility of Intraday Price,7D_EWMA_Intraday_Price_Volatility,Return,Lagged_Return,σ_Rt,Amihud,σ_LIQt,Log_Cap,Datetime,BitcoinDominance,RegSin,RegEU,Year_x,Month_x,European_News_Index,Year_y,Month_y,SEPU
2018-05-04,XRPUSDT,0.5,1.5,0.5,0.8899,20890213.82,,16.854791368999752,1.0986122886681098,1.0986122886681098,,,,0.0,,24.269166888770506,2018-05-04,40.27365701774484,0,0,7.609862200913554,1.6094379124341003,5.41610040220442,7.609862200913554,1.6094379124341003,5.175163073104064
2018-05-05,XRPUSDT,0.8898,0.935,0.888,0.9028,16816165.3,0.4054651081081644,16.63785120197444,0.050882141646750596,0.83667975191277,0.014391948080564116,,,0.0008650124289401147,,24.283042529758152,2018-05-05,39.97859950633895,0,0,7.609862200913554,1.6094379124341003,5.41610040220442,7.609862200913554,1.6094379124341003,5.175163073104064
2018-05-06,XRPUSDT,0.9028,0.918,0.83774,0.86483,16002035.8,-0.06720874969344999,16.588226509610053,0.0625127967884354,0.6431380131316864,-0.042968089118312146,0.014391948080564116,,0.0025902762476398217,,24.258915870456367,2018-05-06,39.831451609481576,0,0,7.609862200913554,1.6094379124341003,5.41610040220442,7.609862200913554,1.6094379124341003,5.175163073104064
2018-05-07,XRPUSDT,0.86482,0.86886,0.8,0.8249,17303486.4,-0.08555788836164654,16.666418565175928,0.052657323521868825,0.495517840729232,-0.04727078895838255,-0.042968089118312146,,0.0028362895587630147,,24.21173171223468,2018-05-07,40.20919985361122,0,0,7.609862200913554,1.6094379124341003,5.41610040220442,7.609862200913554,1.6094379124341003,5.175163073104064
2018-05-08,XRPUSDT,0.8249,0.84802,0.792,0.80667,12971303.18,-0.14057327141357087,16.378250027729397,0.05134324179731199,0.384474190996252,-0.022347504161196217,-0.04727078895838255,,0.0013644622669308688,,24.187461557617837,2018-05-08,40.04023874142841,0,0,7.609862200913554,1.6094379124341003,5.41610040220442,7.609862200913554,1.6094379124341003,5.175163073104064
2018-05-09,XRPUSDT,0.80667,0.81894,0.7569,0.79481,13982375.89,-0.1648510585626931,16.453308229543367,0.06558664560732562,0.3047523046490204,-0.014811570325397603,-0.022347504161196217,,0.0009002183706011245,0.001092965880390906,24.157982425050356,2018-05-09,40.2320896630865,0,0,7.609862200913554,1.6094379124341003,5.41610040220442,7.609862200913554,1.6094379124341003,5.175163073104064
2018-05-10,XRPUSDT,0.79481,0.80572,0.74085,0.74558,10136895.73,-0.19974445788597794,16.13169236823094,0.03989716368924586,0.23853851940907678,-0.06394065340281625,-0.014811570325397603,0.027845142364950025,0.0039636667959735096,0.0012458221707522881,24.13304446533125,2018-05-10,40.45630245539745,0,0,7.609862200913554,1.6094379124341003,5.41610040220442,7.609862200913554,1.6094379124341003,5.175163073104064
2018-05-11,XRPUSDT,0.7492,0.75602,0.64758,0.6761,31292480.04,-0.21601899137191374,17.25888837233159,0.08766540733717776,0.20082024139110202,-0.09782144488064355,-0.06394065340281625,0.03007135114179681,0.0056678879178258664,0.0017463440565757607,24.045719937167096,2018-05-11,41.16084578792911,0,0,7.609862200913554,1.6094379124341003,5.41610040220442,7.609862200913554,1.6094379124341003,5.175163073104064
2018-05-12,XRPUSDT,0.67376,0.71,0.62519,0.68522,18181151.11,-0.27968744812607704,16.715895962090883,0.1162940217655899,0.179688686484724,0.013398960485440238,-0.09782144488064355,0.039390858127420436,0.0008015699855889896,0.0019481680544953543,23.99977384505672,2018-05-12,41.43968693348715,0,0,7.609862200913554,1.6094379124341003,5.41610040220442,7.609862200913554,1.6094379124341003,5.175163073104064
2018-05-13,XRPUSDT,0.68192,0.7501,0.66456,0.72999,17521261.77,-0.342490308946776,16.678925659714903,0.11815207143000844,0.16430453272104512,0.06329088083640019,0.013398960485440238,0.05669465665896929,0.003794661726280639,0.002010778558904645,24.044137782221476,2018-05-13,40.67732886754278,0,0,7.609862200913554,1.6094379124341003,5.41610040220442,7.609862200913554,1.6094379124341003,5.175163073104064
2018-05-14,XRPUSDT,0.72999,0.7499,0.68585,0.72694,21771364.96,-0.28754874800654645,16.896106130372463,0.07766319062724462,0.142644197197595,-0.004186892239925501,0.06329088083640019,0.05705173712852342,0.00024780219818808653,0.0022066628907149305,24.068885031774492,2018-05-14,40.582463646800065,0,0,7.609862200913554,1.6094379124341003,5.41610040220442,7.609862200913554,1.6094379124341003,5.175163073104064
2018-05-15,XRPUSDT,0.72695,0.74892,0.6801,0.689,12951988.45,-0.2878154146747933,16.37675988258504,0.06112411361188024,0.1222641763011663,-0.053602672164888815,-0.004186892239925501,0.05887597671559512,0.003273093856733505,0.0020566724420210997,24.05093425532637,2018-05-15,40.84926014271327,0,0,7.609862200913554,1.6094379124341003,5.41610040220442,7.609862200913554,1.6094379124341003,5.175163073104064
2018-05-16,XRPUSDT,0.689,0.712,0.65756,0.70585,11182432.7,-0.2891231102481851,16.229854595938814,0.07695282788487984,0.11093633919709468,0.024161479316550178,-0.053602672164888815,0.05784303907442971,0.0014887058398290326,0.0020628439127556796,24.024661891293675,2018-05-16,41.063245207924176,0,0,7.609862200913554,1.6094379124341003,5.41610040220442,7.609862200913554,1.6094379124341003,5.175163073104064
2018-05-17,XRPUSDT,0.70942,0.712,0.6482,0.65849,10070061.14,-0.3396773675701613,16.125077336175817,0.041978720443189496,0.09369693450861838,-0.06945341529103521,0.024161479316550178,0.04973431739962926,0.00430716788782277,0.0016924849527926,24.00973051616403,2018-05-17,41.142156205141816,0,0,7.609862200913554,1.6094379124341003,5.41610040220442,7.609862200913554,1.6094379124341003,5.175163073104064
2018-05-18,XRPUSDT,0.65849,0.68255,0.646,0.67766,10140675.13,-0.3396773675701613,16.132065134778752,0.05377083820431781,0.08371541043254324,0.028696352194365456,-0.06945341529103521,0.05119967370958935,0.001778839346023941,0.0015590289047846518,23.985660123053385,2018-05-18,41.379738313513414,0,0,7.609862200913554,1.6094379124341003,5.41610040220442,7.609862200913554,1.6094379124341003,5.175163073104064
2018-05-19,XRPUSDT,0.67698,0.69139,0.6611,0.67339,6854397.75,-0.3819194945331503,15.740401011539156,0.037158956179026884,0.07207629686916416,-0.006321030631677201,0.028696352194365456,0.04019001206563206,0.00040158002499703197,0.0016023190992452796,23.999839631915734,2018-05-19,41.30875791577786,0,0,7.609862200913554,1.6094379124341003,5.41610040220442,7.609862200913554,1.6094379124341003,5.175163073104064
2018-05-20,XRPUSDT,0.67483,0.70659,0.668,0.6994,8055673.92,-0.3690512150067879,15.901887235897977,0.05522837088181391,0.0678643153723266,0.037898168027413845,-0.006321030631677201,0.04545747281268633,0.0023832497027057266,0.001379253546327811,24.01652762637683,2018-05-20,41.12089960523028,0,0,7.609862200913554,1.6094379124341003,5.41610040220442,7.609862200913554,1.6094379124341003,5.175163073104064
2018-05-21,XRPUSDT,0.6994,0.705,0.66666,0.67612,7908213.57,-0.3473046964357534,15.883412469736495,0.03348840498545119,0.059270337775607744,-0.03385224954729844,0.037898168027413845,0.04193777640175603,0.0021312957534660084,0.0012893617796307633,24.015890763650166,2018-05-21,41.30043363011779,0,0,7.609862200913554,1.6094379124341003,5.41610040220442,7.609862200913554,1.6094379124341003,5.175163073104064
